,idcode,year,birth_yr,age,race,msp,nev_mar,grade,collgrad,not_smsa,c_city,south,ind_code,occ_code,union,wks_ue,ttl_exp,tenure,hours,wks_work,ln_wage
321,51,71,50,20.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,2.0961537,1.0,38.0,46.0,1.6027337
322,51,72,50,21.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,6.0,4.0,0.0,0.0,3.1923077,0.41666666,2.0,57.0,1.5986733
324,51,78,50,27.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,3.7307692,0.41666666,16.0,21.0,1.2503659
325,51,82,50,31.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,5.7884617,0.25,38.0,68.0,1.8213177
326,51,88,50,38.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,10.269231,3.25,18.0,69.0,1.4880251
328,53,73,53,19.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,2.0576923,1.0833334,38.0,49.0,1.5076551
331,53,82,53,28.0,white,0.0,0.0,12.0,0,0.0,1.0,0.0,7.0,3.0,0.0,5.0,3.352564,1.0833334,20.0,1.0,1.3862944
333,54,88,48,40.0,white,0.0,1.0,12.0,0,0.0,1.0,0.0,11.0,8.0,0.0,5.0,10.397436,0.75,55.0,38.0,1.6158584
336,55,70,44,26.0,white,0.0,1.0,12.0,0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,2.9615383,2.0,40.0,55.0,1.6878655
337,55,71,44,27.0,white,0.0,1.0,12.0,0,0.0,1.0,0.0,11.0,8.0,0.0,0.0,3.9615383,3.0833333,40.0,52.0,1.676201
338,55,72,44,28.0,white,0.0,1.0,12.0,0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,4.9230766,4.0,40.0,50.0,1.6777167
339,55,73,44,29.0,white,0.0,1.0,12.0,0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,5.980769,5.0833335,40.0,55.0,1.6566902
341,55,78,44,34.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,7.5833335,0.41666666,22.0,26.0,1.289586
343,56,77,49,28.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,4.0,5.0,0.0,0.0,1.423077,0.6666667,50.0,41.0,2.3508754
348,57,71,45,25.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,6.0,8.0,0.0,0.0,1.6346154,0.75,12.0,39.0,1.3015075
350,57,77,45,31.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,6.0,8.0,0.0,0.0,4.1346154,3.5,20.0,40.0,1.7912596
351,57,78,45,32.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,6.0,8.0,0.0,0.0,5.0576925,4.4166665,20.0,48.0,1.8381525
352,57,80,45,34.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,6.0,8.0,0.0,0.0,6.9038463,6.4166665,20.0,96.0,0.7536355
354,57,83,45,37.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,6.0,8.0,0.0,0.0,9.538462,1.8333334,40.0,51.0,1.4594412
358,58,83,44,38.0,white,1.0,0.0,13.0,0,0.0,0.0,0.0,11.0,8.0,1.0,0.0,10.583333,10.583333,24.0,53.0,2.0492094
359,58,87,44,42.0,white,1.0,0.0,13.0,0,1.0,0.0,0.0,11.0,8.0,0.0,0.0,11.429487,0.33333334,24.0,44.0,1.9408802
365,59,85,48,36.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,11.0,8.0,0.0,1.0,4.75,0.33333334,23.0,87.0,1.099209
366,60,70,52,18.0,white,0.0,1.0,12.0,0,0.0,1.0,0.0,7.0,3.0,0.0,0.0,1.5192307,1.5,35.0,53.0,1.607104
367,60,71,52,19.0,white,0.0,1.0,12.0,0,0.0,1.0,0.0,7.0,3.0,0.0,0.0,2.5961537,2.5833333,35.0,56.0,1.7446382
369,60,77,52,25.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,6.0,3.0,0.0,0.0,5.576923,0.5,24.0,17.0,1.3212559
372,61,72,52,19.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,4.5,1.4166666,34.0,48.0,1.3210418
373,61,73,52,20.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,5.519231,2.4166667,38.0,53.0,1.3163646
375,61,77,52,24.0,white,1.0,0.0,12.0,0,1.0,0.0,0.0,6.0,11.0,0.0,0.0,6.4615383,1.25,40.0,0.0,1.4524674
380,62,82,50,31.0,white,1.0,0.0,10.0,0,1.0,0.0,0.0,6.0,3.0,0.0,32.0,2.1153846,0.33333334,37.0,20.0,1.2753627
382,62,85,50,34.0,white,1.0,0.0,10.0,0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,4.0384617,2.4166667,40.0,52.0,1.499687
384,62,88,50,38.0,white,1.0,0.0,10.0,0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,7.3653846,5.9166665,40.0,69.0,1.6317316
388,63,71,44,26.0,white,1.0,0.0,15.0,1,0.0,1.0,0.0,11.0,1.0,0.0,0.0,2.4423077,0.5,24.0,24.0,2.1719127
389,63,72,44,27.0,white,1.0,0.0,15.0,1,0.0,1.0,0.0,11.0,1.0,1.0,0.0,3.4615383,1.5,24.0,53.0,2.1326063
392,63,77,44,32.0,white,1.0,0.0,15.0,1,0.0,1.0,0.0,11.0,1.0,1.0,0.0,6.0,2.0833333,16.0,52.0,2.543135
393,63,85,44,40.0,white,0.0,0.0,15.0,1,0.0,1.0,0.0,11.0,1.0,1.0,0.0,7.0,2.0833333,12.0,52.0,3.064011
395,63,88,44,44.0,white,0.0,0.0,15.0,1,0.0,1.0,0.0,11.0,1.0,1.0,0.0,10.384615,2.0833333,18.0,72.0,3.2252793
399,64,72,50,21.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,4.7115383,1.25,24.0,53.0,1.4937938
400,64,87,50,36.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,11.0,8.0,1.0,0.0,6.2692304,1.9166666,20.0,70.0,1.3250947
401,64,88,50,38.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,11.0,8.0,1.0,0.0,7.384615,3.3333333,30.0,58.0,1.4825552
406,65,73,45,27.0,white,1.0,0.0,15.0,1,0.0,1.0,0.0,11.0,1.0,0.0,1.0,3.9230769,0.8333333,24.0,42.0,2.2677093
408,65,77,45,31.0,white,1.0,0.0,15.0,1,0.0,1.0,0.0,11.0,1.0,1.0,0.0,5.923077,4.75,16.0,52.0,2.2375467
412,66,78,48,29.0,white,1.0,0.0,13.0,0,0.0,1.0,0.0,6.0,4.0,1.0,0.0,2.3461537,0.33333334,20.0,18.0,1.345676
415,66,83,48,34.0,white,1.0,0.0,13.0,0,0.0,1.0,0.0,6.0,4.0,1.0,0.0,7.1153846,4.3333335,20.0,52.0,1.4067372
416,66,85,48,36.0,white,1.0,0.0,13.0,0,0.0,1.0,0.0,6.0,4.0,1.0,0.0,8.115385,6.25,20.0,52.0,1.499687
418,66,88,48,39.0,white,1.0,0.0,13.0,0,0.0,1.0,0.0,6.0,4.0,0.0,0.0,11.480769,9.75,9.0,75.0,1.5497184
419,67,70,47,22.0,white,1.0,0.0,15.0,0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,1.5,1.1666666,40.0,58.0,2.0875666
421,67,72,47,24.0,white,1.0,0.0,15.0,0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,3.1153846,1.8333334,32.0,49.0,2.2655034
423,67,77,47,29.0,white,1.0,0.0,15.0,0,1.0,0.0,0.0,9.0,8.0,0.0,0.0,5.75,1.0,16.0,50.0,2.2767675
424,67,87,47,39.0,white,0.0,0.0,15.0,0,1.0,0.0,0.0,11.0,8.0,0.0,0.0,9.826923,1.75,24.0,80.0,2.018242
425,67,88,47,40.0,white,1.0,0.0,15.0,0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,11.038462,3.1666667,24.0,63.0,2.0858622
432,69,71,49,21.0,white,0.0,1.0,12.0,0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,3.3846154,1.25,38.0,60.0,1.5937245
433,69,72,49,22.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,4.2115383,0.25,38.0,43.0,1.6243155
436,69,77,49,27.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,6.7884617,2.4166667,40.0,30.0,1.6470599
438,70,88,52,36.0,white,1.0,0.0,13.0,0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,16.083334,16.083334,38.0,52.0,2.8177488
441,71,77,53,23.0,white,1.0,0.0,12.0,0,1.0,0.0,0.0,12.0,3.0,0.0,0.0,1.2115386,0.6666667,35.0,0.0,1.5924016
442,71,80,53,26.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,2.2115386,1.4166666,30.0,52.0,1.325597
444,71,83,53,29.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,5.0769234,4.5,33.0,51.0,1.2518017
447,71,88,53,34.0,white,1.0,0.0,12.0,0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,10.5,2.5,38.0,74.0,1.7447789
452,72,77,52,25.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,6.134616,0.16666667,32.0,52.0,2.1576366
453,72,85,52,32.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,11.0,2.0,0.0,12.0,6.8269234,5.6666665,40.0,36.0,1.3876369
454,72,87,52,34.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,11.0,3.0,1.0,0.0,8.788462,0.41666666,40.0,102.0,1.9587274
455,72,88,52,36.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,11.0,3.0,1.0,0.0,9.442307,1.0833334,40.0,34.0,2.009313
456,73,72,51,20.0,white,0.0,1.0,14.0,0,1.0,0.0,0.0,4.0,6.0,0.0,4.0,1.6730769,0.33333334,45.0,19.0,1.2920542
457,73,73,51,21.0,white,0.0,1.0,14.0,0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,2.653846,1.3333334,45.0,51.0,1.3943266
459,73,77,51,25.0,white,0.0,1.0,14.0,0,1.0,0.0,0.0,4.0,6.0,0.0,0.0,4.5961537,2.8333333,40.0,52.0,1.7761456
460,73,78,51,26.0,white,0.0,1.0,14.0,0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,5.5961537,3.8333333,40.0,52.0,1.780994
463,73,83,51,31.0,white,0.0,1.0,14.0,0,1.0,0.0,0.0,4.0,6.0,0.0,0.0,10.442307,8.916667,40.0,56.0,1.8752687
464,73,85,51,33.0,white,0.0,1.0,14.0,0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,11.442307,10.75,40.0,52.0,1.8657179
469,75,70,49,20.0,black,1.0,0.0,11.0,0,1.0,0.0,0.0,11.0,8.0,0.0,0.0,1.3653847,1.25,40.0,56.0,1.4396249
470,75,71,49,21.0,black,1.0,0.0,11.0,0,1.0,0.0,0.0,11.0,8.0,0.0,0.0,2.3269231,2.25,40.0,50.0,1.4530572
474,75,77,49,27.0,black,0.0,0.0,11.0,0,1.0,0.0,0.0,4.0,6.0,1.0,0.0,5.6923075,4.3333335,40.0,52.0,2.3508754
475,75,80,49,30.0,black,0.0,0.0,11.0,0,1.0,0.0,0.0,4.0,6.0,1.0,5.0,7.9615383,7.3333335,40.0,73.0,2.341095
476,75,82,49,32.0,black,0.0,0.0,11.0,0,1.0,0.0,0.0,4.0,6.0,1.0,12.0,9.615384,9.333333,40.0,86.0,2.2628036
477,75,83,49,33.0,black,0.0,0.0,11.0,0,1.0,0.0,0.0,4.0,6.0,1.0,27.0,10.115384,9.333333,40.0,26.0,2.2512918
478,75,85,49,35.0,black,0.0,0.0,11.0,0,1.0,0.0,0.0,4.0,6.0,1.0,1.0,11.846153,9.333333,40.0,90.0,2.3025851
479,75,87,49,37.0,black,0.0,0.0,11.0,0,1.0,0.0,0.0,4.0,6.0,1.0,12.0,13.307692,9.333333,40.0,76.0,2.5687878
480,75,88,49,39.0,black,0.0,0.0,11.0,0,1.0,0.0,0.0,4.0,6.0,1.0,7.0,14.499999,9.333333,40.0,62.0,2.5257287
481,76,85,52,32.0,black,0.0,1.0,11.0,0,1.0,0.0,0.0,3.0,11.0,0.0,0.0,2.3333333,2.3333333,35.0,16.0,1.7515776
487,78,72,47,24.0,white,0.0,0.0,12.0,0,0.0,1.0,0.0,8.0,3.0,0.0,0.0,2.4807692,0.5833333,15.0,46.0,2.2655034
490,78,77,47,29.0,white,0.0,0.0,12.0,0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,5.076923,0.0,35.0,52.0,2.287479
491,78,78,47,30.0,white,0.0,0.0,12.0,0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,6.1538463,1.0833334,35.0,56.0,2.323318
492,78,80,47,32.0,white,0.0,0.0,12.0,0,0.0,1.0,0.0,7.0,3.0,1.0,0.0,7.942308,0.6666667,40.0,93.0,1.5597233
494,78,83,47,35.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,7.0,3.0,0.0,0.0,10.884616,3.75,35.0,55.0,2.461254
497,78,88,47,40.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,7.0,3.0,0.0,0.0,16.326923,9.083333,35.0,75.0,2.8734097
501,80,88,42,45.0,white,1.0,0.0,14.0,0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,5.717949,0.0,8.0,73.0,2.4913273
502,81,80,47,32.0,white,0.0,0.0,10.0,0,0.0,1.0,0.0,11.0,8.0,1.0,0.0,0.25,0.25,35.0,12.0,1.3498406
505,82,70,47,22.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,11.0,3.0,1.0,0.0,2.5576923,1.75,35.0,57.0,2.0759385
506,82,71,47,23.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,3.4423077,2.6666667,35.0,46.0,2.111764
507,82,72,47,24.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,4.4615383,3.6666667,35.0,53.0,2.1477203
508,82,73,47,25.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,5.519231,4.6666665,35.0,55.0,2.189578
509,83,72,52,19.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,1.4166666,1.4166666,35.0,53.0,1.1191
510,83,73,52,20.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,2.474359,2.4166667,35.0,55.0,1.5031807
511,83,77,52,24.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,5.3333335,0.9166667,40.0,52.0,1.726721
514,83,83,52,30.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,11.23718,7.0,35.0,53.0,2.1080859
524,86,73,44,29.0,white,0.0,1.0,17.0,1,0.0,1.0,0.0,5.0,3.0,0.0,0.0,5.3461537,1.4166666,40.0,55.0,2.2697952
526,86,77,44,32.0,white,0.0,1.0,17.0,1,0.0,1.0,0.0,5.0,3.0,0.0,3.0,7.2884617,5.1666665,40.0,49.0,2.4833078
531,86,85,44,40.0,white,0.0,1.0,17.0,1,0.0,0.0,0.0,10.0,8.0,1.0,0.0,14.673077,1.4166666,39.0,99.0,2.5602508
532,86,87,44,42.0,white,0.0,1.0,17.0,1,0.0,0.0,0.0,10.0,8.0,1.0,30.0,16.096153,1.0,32.0,74.0,2.3370993
533,86,88,44,44.0,white,0.0,1.0,17.0,1,0.0,0.0,0.0,10.0,8.0,1.0,9.0,16.26923,1.25,44.0,9.0,2.5781155
535,87,71,46,24.0,white,0.0,1.0,17.0,1,0.0,1.0,0.0,11.0,1.0,0.0,0.0,3.7692308,1.5833334,45.0,53.0,2.3003554
538,89,70,48,22.0,white,0.0,1.0,14.0,0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,0.7692308,0.41666666,38.0,26.0,2.2174788
539,89,71,48,22.0,white,0.0,1.0,14.0,0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,1.6538461,1.3333334,38.0,46.0,2.460863
542,92,77,49,28.0,white,1.0,0.0,9.0,0,0.0,0.0,0.0,11.0,8.0,1.0,41.0,2.6282053,0.25,32.0,11.0,1.945453
543,93,77,48,28.0,black,0.0,1.0,13.0,0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,5.7884617,0.75,35.0,52.0,1.9244784
545,94,71,45,25.0,black,0.0,1.0,10.0,0,0.0,1.0,0.0,6.0,3.0,0.0,36.0,1.2692307,0.33333334,40.0,12.0,1.4938796
549,94,77,45,31.0,black,0.0,1.0,10.0,0,0.0,1.0,0.0,12.0,8.0,1.0,52.0,2.6666667,2.6666667,40.0,0.0,1.7770116
550,94,85,45,39.0,black,0.0,1.0,10.0,0,0.0,1.0,0.0,11.0,3.0,0.0,46.0,2.820513,0.0,25.0,8.0,0.80653983
551,94,87,45,41.0,black,0.0,1.0,10.0,0,0.0,1.0,0.0,11.0,3.0,0.0,20.0,3.2435899,0.41666666,40.0,22.0,1.2120049
555,95,73,50,22.0,black,0.0,0.0,11.0,0,0.0,1.0,0.0,6.0,8.0,0.0,13.0,3.75,0.6666667,33.0,33.0,1.452595
561,97,85,50,34.0,black,0.0,0.0,9.0,0,0.0,1.0,0.0,10.0,1.0,1.0,4.0,9.833333,9.833333,45.0,96.0,1.9696907
564,98,70,47,22.0,black,1.0,0.0,11.0,0,0.0,1.0,0.0,7.0,3.0,0.0,0.0,3.1153846,2.0833333,38.0,62.0,1.7049595
566,98,72,47,24.0,black,1.0,0.0,11.0,0,0.0,1.0,0.0,11.0,3.0,1.0,0.0,4.3846154,1.3333334,30.0,33.0,1.8928276
567,98,73,47,25.0,black,1.0,0.0,11.0,0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,5.519231,2.5,35.0,59.0,1.9337392
569,98,77,47,29.0,black,1.0,0.0,11.0,0,0.0,1.0,0.0,11.0,3.0,1.0,32.0,6.673077,0.25,28.0,20.0,1.8183875
571,99,70,50,19.0,black,0.0,1.0,12.0,0,0.0,1.0,0.0,7.0,3.0,0.0,9.0,0.3846154,0.25,35.0,14.0,1.8936168
573,99,73,50,22.0,black,0.0,1.0,12.0,0,0.0,1.0,0.0,7.0,3.0,0.0,0.0,3.3333333,3.3333333,35.0,52.0,1.8829061
578,103,78,51,26.0,white,1.0,0.0,18.0,1,0.0,1.0,0.0,11.0,13.0,1.0,0.0,3.5,3.5,40.0,57.0,2.1039295
580,103,85,51,33.0,white,1.0,0.0,18.0,1,0.0,1.0,0.0,11.0,13.0,1.0,0.0,6.891026,1.3333334,30.0,60.0,2.1540928
581,103,87,51,35.0,white,1.0,0.0,18.0,1,0.0,1.0,0.0,11.0,13.0,1.0,0.0,8.429487,3.3333333,30.0,80.0,2.4896333
582,103,88,51,36.0,white,1.0,0.0,18.0,1,0.0,1.0,0.0,11.0,13.0,1.0,0.0,9.833333,0.0,35.0,73.0,2.403588
583,104,73,47,25.0,white,1.0,0.0,17.0,1,0.0,1.0,0.0,11.0,13.0,1.0,0.0,3.7884614,3.4166667,50.0,49.0,2.1433814
585,104,77,47,29.0,white,1.0,0.0,17.0,1,0.0,1.0,0.0,11.0,13.0,1.0,0.0,5.5833335,5.5833335,30.0,0.0,2.7531865
586,104,82,47,34.0,white,1.0,0.0,17.0,1,0.0,0.0,0.0,11.0,13.0,0.0,0.0,5.8525643,0.16666667,4.0,8.0,1.2644726
587,104,87,47,39.0,white,1.0,0.0,17.0,1,0.0,0.0,0.0,11.0,13.0,0.0,0.0,8.48718,1.3333334,18.0,80.0,1.1794263
588,104,88,47,41.0,white,1.0,0.0,17.0,1,0.0,0.0,0.0,11.0,13.0,0.0,0.0,8.948718,2.75,18.0,24.0,1.3201437
590,105,82,47,34.0,white,1.0,0.0,16.0,1,0.0,0.0,0.0,11.0,13.0,0.0,0.0,2.3653846,0.5,2.0,12.0,2.5257287
591,105,88,47,41.0,white,1.0,0.0,16.0,1,0.0,0.0,0.0,6.0,3.0,0.0,0.0,8.788462,5.5833335,8.0,75.0,1.392715
594,106,83,49,33.0,black,0.0,1.0,12.0,0,0.0,1.0,1.0,12.0,3.0,0.0,0.0,12.0,12.0,40.0,46.0,2.3458245
597,106,88,49,38.0,black,0.0,0.0,12.0,0,0.0,1.0,1.0,12.0,3.0,0.0,0.0,17.416666,17.416666,40.0,69.0,2.3829992
601,107,71,44,26.0,black,0.0,0.0,8.0,0,0.0,1.0,0.0,4.0,6.0,1.0,3.0,2.025641,0.33333334,40.0,18.0,1.2707356
602,107,73,44,28.0,black,0.0,0.0,8.0,0,0.0,1.0,0.0,4.0,6.0,1.0,0.0,2.9487178,0.33333334,40.0,17.0,1.0727428
604,107,77,44,32.0,black,0.0,0.0,8.0,0,0.0,1.0,0.0,4.0,6.0,0.0,27.0,3.9102561,1.0833334,40.0,25.0,1.6470599
605,107,82,44,37.0,black,0.0,0.0,8.0,0,0.0,1.0,0.0,4.0,6.0,1.0,0.0,4.7948713,0.083333336,40.0,46.0,1.3966334
606,107,83,44,38.0,black,0.0,0.0,8.0,0,0.0,1.0,0.0,4.0,6.0,0.0,4.0,5.737179,0.9166667,39.0,49.0,1.3335335
607,107,85,44,40.0,black,0.0,0.0,8.0,0,0.0,1.0,0.0,4.0,6.0,1.0,2.0,6.391025,1.25,40.0,34.0,1.1140244
608,107,88,44,43.0,black,0.0,0.0,8.0,0,0.0,1.0,0.0,4.0,6.0,1.0,6.0,7.5448713,1.0833334,40.0,60.0,1.4696755
611,108,77,47,29.0,black,0.0,0.0,12.0,0,0.0,1.0,0.0,6.0,6.0,0.0,48.0,0.32692307,0.0,40.0,4.0,1.571567
613,108,82,47,35.0,black,0.0,0.0,12.0,0,0.0,1.0,0.0,4.0,6.0,0.0,48.0,1.576923,0.083333336,5.0,50.0,2.6204622
616,109,80,46,33.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,6.0,3.0,0.0,8.0,0.41666666,0.41666666,30.0,15.0,1.275272
618,109,83,46,36.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,6.0,3.0,0.0,0.0,3.3717947,3.3333333,38.0,54.0,1.4459575
622,110,88,42,45.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,11.0,3.0,1.0,0.0,6.6602564,2.5833333,20.0,74.0,1.5497184
623,111,72,43,28.0,white,1.0,0.0,5.0,0,0.0,1.0,0.0,4.0,6.0,1.0,2.0,6.173077,0.41666666,35.0,22.0,1.4545732
624,111,73,43,29.0,white,1.0,0.0,5.0,0,0.0,1.0,0.0,4.0,6.0,1.0,0.0,7.1346154,1.5,35.0,50.0,1.6372725
626,111,77,43,33.0,white,1.0,0.0,5.0,0,0.0,1.0,0.0,4.0,6.0,1.0,26.0,8.480769,4.9166665,35.0,26.0,1.6470599
627,111,78,43,34.0,white,1.0,0.0,5.0,0,0.0,1.0,0.0,4.0,6.0,1.0,0.0,8.923077,0.41666666,40.0,23.0,1.6010225
628,111,80,43,36.0,white,1.0,0.0,5.0,0,0.0,1.0,0.0,4.0,6.0,1.0,2.0,10.5,0.0,40.0,82.0,1.4656262
630,111,83,43,39.0,white,1.0,0.0,5.0,0,0.0,1.0,0.0,4.0,6.0,1.0,0.0,13.038461,2.6666667,40.0,34.0,1.609438
638,114,83,50,33.0,black,0.0,0.0,12.0,0,0.0,1.0,0.0,6.0,3.0,0.0,0.0,4.230769,3.5,30.0,13.0,1.9128457
641,115,73,51,21.0,black,0.0,1.0,12.0,0,0.0,1.0,0.0,8.0,3.0,0.0,0.0,2.4487178,0.9166667,38.0,46.0,1.7272207
642,115,77,51,25.0,black,1.0,0.0,12.0,0,0.0,1.0,0.0,12.0,3.0,0.0,0.0,3.3333333,1.1666666,40.0,26.0,1.5135275
643,115,80,51,28.0,black,1.0,0.0,12.0,0,0.0,1.0,0.0,12.0,3.0,0.0,31.0,4.2371793,4.1666665,40.0,47.0,1.3225254
644,115,82,51,31.0,black,1.0,0.0,12.0,0,0.0,1.0,0.0,12.0,3.0,1.0,15.0,6.25,6.25,40.0,83.0,1.658228
649,118,71,45,26.0,other,1.0,0.0,8.0,0,0.0,1.0,0.0,11.0,8.0,0.0,0.0,0.92948717,0.9166667,32.0,44.0,1.542669
651,118,77,45,32.0,other,1.0,0.0,8.0,0,0.0,1.0,0.0,11.0,8.0,0.0,0.0,2.0448718,0.9166667,40.0,44.0,1.7051564
652,118,78,45,33.0,other,1.0,0.0,8.0,0,0.0,1.0,0.0,11.0,8.0,0.0,0.0,3.0641026,1.9166666,40.0,53.0,1.5310231
655,118,83,45,38.0,other,0.0,0.0,8.0,0,0.0,1.0,0.0,11.0,8.0,0.0,0.0,7.3141026,6.8333335,30.0,25.0,1.6645663
656,118,85,45,40.0,other,0.0,0.0,8.0,0,0.0,1.0,0.0,11.0,8.0,1.0,0.0,9.256411,8.833333,30.0,101.0,1.7997916
662,121,70,48,21.0,black,0.0,1.0,12.0,0,0.0,1.0,0.0,5.0,3.0,1.0,0.0,2.8461537,2.25,40.0,53.0,1.6572286
663,121,71,48,22.0,black,0.0,1.0,12.0,0,0.0,1.0,0.0,5.0,3.0,1.0,0.0,3.8653846,3.25,40.0,53.0,1.676201
664,121,72,48,23.0,black,0.0,1.0,12.0,0,0.0,1.0,0.0,5.0,3.0,1.0,0.0,4.8461537,4.25,40.0,51.0,1.8699882
665,121,73,48,24.0,black,0.0,1.0,12.0,0,0.0,1.0,0.0,5.0,3.0,1.0,0.0,5.826923,5.1666665,32.0,51.0,2.1918335
667,121,77,48,28.0,black,0.0,1.0,12.0,0,0.0,1.0,0.0,5.0,3.0,1.0,0.0,9.25,9.25,35.0,52.0,2.2033687
668,121,78,48,29.0,black,0.0,1.0,12.0,0,0.0,1.0,0.0,5.0,3.0,1.0,0.0,10.333333,10.333333,37.0,53.0,2.2450976
673,121,88,48,39.0,black,1.0,0.0,12.0,0,0.0,1.0,0.0,5.0,3.0,1.0,0.0,20.698719,20.666666,38.0,71.0,2.2748277
674,122,82,53,28.0,black,1.0,0.0,15.0,0,0.0,1.0,0.0,9.0,8.0,0.0,30.0,4.173077,0.25,40.0,23.0,1.2527629
678,123,88,47,41.0,other,0.0,0.0,6.0,0,0.0,1.0,0.0,8.0,6.0,1.0,10.0,7.320513,0.75,37.0,40.0,1.0642104
683,126,70,48,21.0,black,0.0,1.0,12.0,0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,2.0128205,1.3333334,40.0,53.0,1.6572286
684,126,71,48,22.0,black,0.0,1.0,12.0,0,0.0,1.0,0.0,11.0,8.0,0.0,0.0,2.9935896,2.25,38.0,51.0,1.676201
685,126,72,48,23.0,black,0.0,1.0,12.0,0,0.0,1.0,0.0,11.0,8.0,0.0,0.0,3.9935896,3.3333333,38.0,52.0,1.9431527
686,126,73,48,24.0,black,0.0,1.0,12.0,0,0.0,1.0,0.0,11.0,8.0,1.0,0.0,4.974359,4.25,38.0,51.0,2.1597943
688,126,77,48,28.0,black,1.0,0.0,12.0,0,0.0,1.0,0.0,11.0,8.0,1.0,0.0,8.25,8.25,37.0,40.0,2.0876532
689,126,78,48,29.0,black,0.0,0.0,12.0,0,0.0,1.0,0.0,11.0,8.0,1.0,0.0,9.25,9.25,38.0,52.0,2.1374335
